# Task: cycling,,,,,,,
# Frequency (Hz): 20,,,,,,,
# Clock (millisecond): 250,,,,,,,
# Duration (seconds): 120,,,,,,,
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Activity
25750,33.25,3.49,25,1.22,21.75,3.77,Cycling
26000,34.25,6.5,17,2,21,0,Cycling
26250,38.5,0.5,17,1,12.67,2.05,Cycling
26500,39.25,0.43,16.25,4.09,22.5,2.6,Cycling
26750,42.33,0.94,14,1.63,17.33,7.41,Cycling
27000,38.25,1.79,18,5.39,25.5,2.06,Cycling
27250,34.67,2.62,22.75,1.64,15.33,1.7,Cycling
27500,31,5.34,17.5,4.15,19,2.45,Cycling
27750,35.25,3.11,14.75,8.04,14.75,1.64,Cycling
28000,38.5,0.5,18,4.24,21.5,2.6,Cycling
28250,41,1.58,13.5,2.06,12.5,7.83,Cycling
28500,34.5,5.17,20.5,3.2,24,3.08,Cycling
28750,32.5,2.29,24.5,1.5,18.5,3.35,Cycling
29000,36.75,3.27,19,7.12,16,2.83,Cycling
29250,38,0.71,20.67,2.36,18.5,0.5,Cycling
29500,37.67,1.25,15,5.34,20.67,2.49,Cycling
29750,40.5,1.66,11,5.61,16.75,5.07,Cycling
30000,38,5.66,20,0,18.33,4.64,Cycling
30250,34.5,3.2,25.5,1.5,18.5,4.92,Cycling
30500,29.5,7.79,21.75,2.49,19.25,3.7,Cycling
30750,31.75,5.21,20.5,2.06,16.75,4.92,Cycling
31000,38,1.22,17.25,4.44,20.25,6.5,Cycling
31250,41,1.22,11.75,6.02,17.5,3.77,Cycling
31500,37,3.24,17.25,3.96,26.5,2.5,Cycling
31750,32.75,3.27,25.25,0.83,22.5,4.03,Cycling
32000,34.5,7.5,21,2.49,19.75,1.79,Cycling
32250,34,4.06,19,1,15,0,Cycling
32500,38.67,0.47,17.75,4.82,21.33,2.36,Cycling
32750,41.75,0.43,13.25,3.03,13.75,4.76,Cycling
33000,31,2.6,22,3.46,20,4.69,Cycling
33250,28,2.16,19,0.82,17.5,3.57,Cycling
33500,32.5,5.55,17.75,3.9,18.25,2.68,Cycling
33750,37.5,1.5,18.25,4.92,13,2.16,Cycling
34000,41.5,0.5,15.5,2.87,18,3.67,Cycling
34250,40.75,2.77,18,0,24,0,Cycling
34500,35,3.08,21.75,2.49,26.25,0.83,Cycling
34750,30.67,0.94,23.5,0.87,13.5,3.5,Cycling
35000,31,8.86,19.5,4.97,19.25,0.83,Cycling
35250,28.67,6.13,22,0.82,15.25,3.9,Cycling
35500,37.5,1.5,18.75,3.42,20,4.18,Cycling
35750,41.5,1.5,15.75,3.34,15.5,6.5,Cycling
36000,37.5,3.2,20,2.74,25.75,2.28,Cycling
36250,35,3,23.75,1.79,16.5,6.54,Cycling
36500,28,7.04,21,0,14.33,3.3,Cycling
36750,36.25,5.72,18,3,15,7.35,Cycling
37000,36,3.54,18.5,3.5,13,2.12,Cycling
37250,38.33,0.94,18.25,3.27,12.33,7.59,Cycling
37500,40.5,1.5,11.25,1.92,19.75,3.03,Cycling
37750,35.33,4.11,19.67,0.94,22,3.24,Cycling
38000,35.25,1.48,22,1.22,23,5.79,Cycling
38250,30.25,0.83,17,1.22,14,4.74,Cycling
38500,39.33,2.05,20.33,0.94,17.5,2.96,Cycling
38750,36.5,2.29,17.75,2.95,13.5,4.03,Cycling
39000,39,0,18.5,3.04,19,6.96,Cycling
39250,40.75,1.3,15.67,2.87,17.75,3.03,Cycling
39500,36.5,2.96,21.25,2.05,24.5,2.69,Cycling
39750,34,2.74,24.33,0.47,13.67,9.57,Cycling
40000,31,1.41,19,1.87,15.33,4.03,Cycling
40250,38,1.41,19.75,3.63,19.67,1.25,Cycling
40500,36.33,3.09,18.33,3.09,13.25,1.92,Cycling
40750,39,0,20.25,2.49,19.5,4.03,Cycling
41000,41.5,0.87,17,2.12,17.25,4.44,Cycling
41250,35.5,4.5,20.5,2.5,18,3.67,Cycling
41500,33,4.9,23.75,1.79,20,8.4,Cycling
41750,31,0.71,20.5,2.29,16.67,3.3,Cycling
42000,36,5.61,19,2.92,17.25,3.34,Cycling
42250,36.75,2.28,18.75,3.27,14.75,2.17,Cycling
42500,38.75,0.43,19,3.24,19.25,4.44,Cycling
42750,41,1.22,14.5,0.87,15.75,5.12,Cycling
43000,40.25,2.49,17.75,2.86,19.75,6.14,Cycling
43250,35.5,1.66,23,1.22,22.25,8.81,Cycling
43500,31.5,1.5,22,1.63,12,7.79,Cycling
43750,31,6.82,15,2.24,22,1,Cycling
44000,33,5.61,19.75,1.79,18.75,2.49,Cycling
44250,36.5,0.87,21.25,2.28,14.25,2.49,Cycling
44500,39,0,15.75,1.3,23,1.41,Cycling
44750,42,0,14.33,2.62,12.5,4.5,Cycling
45000,38.25,6.5,18,3.94,16.75,4.44,Cycling
45250,34.33,1.7,24,1.41,21.67,2.62,Cycling
45500,31.25,1.09,19.25,1.09,15,5.2,Cycling
45750,29.25,7.26,18.25,1.3,19.5,2.69,Cycling
46000,34.5,9.71,18.25,7.73,17.75,4.6,Cycling
46250,34.5,2.6,18.25,3.9,14.25,3.9,Cycling
46500,37.75,1.3,13.25,4.76,20.25,3.77,Cycling
46750,41.75,0.43,13.75,2.49,15.25,2.95,Cycling
47000,38.25,2.49,19.67,1.25,25,2.94,Cycling
47250,35,3.74,22.25,2.05,7.67,4.19,Cycling
47500,33.5,3.84,17.5,0.87,17.25,3.9,Cycling
47750,38,2.35,21,0.82,16.33,3.86,Cycling
48000,38,0.82,18,3.67,13.67,1.25,Cycling
48250,39.25,0.43,16,3.74,20.75,2.49,Cycling
48500,37.67,0.94,12.33,0.47,21.75,1.92,Cycling
48750,40.75,1.3,10.75,5.07,17.5,2.29,Cycling
49000,32.25,3.9,21.75,2.49,21,3.67,Cycling
49250,31.67,1.25,22.33,1.7,13.5,6.54,Cycling
49500,36.5,2.87,18.75,3.83,14.75,3.9,Cycling
49750,34,4.06,19,1.58,13.25,1.64,Cycling
50000,38.25,1.3,20,2.12,21,2.55,Cycling
50250,41,1.22,15.75,1.92,13.5,6.69,Cycling
50500,38,5.83,16.75,4.09,16,5.05,Cycling
50750,34.75,2.17,23.75,1.09,20,5.34,Cycling
51000,29,4.74,20.67,2.05,19.5,0.5,Cycling
51250,30.75,8.07,18,3.54,19.75,1.48,Cycling
51500,32,7.12,18.25,2.77,15,2.45,Cycling
51750,37.5,1.12,18.25,3.83,19.33,2.62,Cycling
52000,40.25,1.79,12.5,2.6,19.25,4.92,Cycling
52250,41.25,1.3,15.75,5.31,13.75,2.49,Cycling
52500,35.25,2.49,23.25,1.92,21.75,5.76,Cycling
52750,27,4.24,18.33,4.5,16.75,5.49,Cycling
53000,32,7.12,21,0.82,19,1.58,Cycling
53250,35.25,3.27,18.5,4.39,13,4.97,Cycling
53500,39,0,18.25,3.19,19.5,0.5,Cycling
53750,41,1.22,15.67,1.7,14.5,2.6,Cycling
54000,39,2.12,17.5,4.97,25.75,2.86,Cycling
54250,32.75,2.68,22,2.45,18.25,5.85,Cycling
54500,32.33,2.62,13.5,1.5,17.5,2.5,Cycling
54750,36,3,16.5,0.5,19,0,Cycling
55000,37.67,1.25,17,2.16,20.5,0.5,Cycling
55250,41.75,1.09,16.25,2.49,18,3.67,Cycling
55500,42.67,1.7,13.33,5.56,12,4.95,Cycling
55750,36.75,2.49,22,2.74,22.75,6.3,Cycling
56000,29.75,2.17,17.25,4.44,16.75,3.63,Cycling
56250,31,9.67,14,5.89,18.67,0.94,Cycling
56500,32,5.66,18,3.54,14,4,Cycling
56750,38.33,1.7,19.67,1.89,18.25,2.28,Cycling
57000,42.25,1.48,15.33,2.05,17.25,3.9,Cycling
57250,36,4.24,19.25,3.27,25.75,2.77,Cycling
57500,32.25,2.28,19.5,2.96,15.25,5.63,Cycling
57750,34.75,3.03,16.25,4.09,16.75,3.27,Cycling
58000,36.75,2.28,14.75,7.36,14.5,0.5,Cycling
58250,39.25,0.43,14.75,5.07,17.25,2.59,Cycling
58500,41.5,0.5,9.5,2.29,10.25,3.27,Cycling
58750,39.5,3.77,14.75,4.49,20.25,6.83,Cycling
59000,33.67,3.3,19.67,3.4,25.5,1.5,Cycling
59250,32,4.85,13.25,5.67,19.25,1.09,Cycling
59500,31,6.48,22,1.41,18,0,Cycling
59750,37.5,1.12,19.75,2.59,14.25,7.56,Cycling
60000,40.33,1.25,13.5,3.2,19.33,3.77,Cycling
60250,42,0.82,15,1.22,20.33,2.62,Cycling
60500,35.75,2.86,20,2.83,24.67,2.62,Cycling
60750,33,1.87,22.25,1.3,15.67,2.62,Cycling
61000,30.5,5.5,14.5,6.5,18,5.2,Cycling
61250,29.25,6.83,17.25,3.77,15.75,3.7,Cycling
61500,37.25,1.3,19.5,4.5,20.5,2.06,Cycling
61750,39.5,1.5,14,1.22,13.5,7.63,Cycling
62000,42.25,0.43,13.33,4.5,18.5,4.03,Cycling
62250,37,2.45,22.75,2.77,24.25,7.15,Cycling
62500,31,1.87,19.5,5.02,17.5,2.29,Cycling
62750,34.25,3.63,19.5,3.2,17.5,2.87,Cycling
63000,37,1.22,16.33,4.19,17,2.45,Cycling
63250,39.25,0.43,19.25,3.03,21,0,Cycling
63500,42,0.82,14.33,0.94,12.33,5.79,Cycling
63750,40.67,1.25,16.25,4.26,20.67,2.87,Cycling
64000,34.75,2.05,23.25,1.3,24.75,2.86,Cycling
64250,31.25,1.3,21,1,15,2.94,Cycling
64500,39,2.45,21.33,2.05,15.33,2.05,Cycling
64750,36.75,0.83,19.25,3.03,16.5,3.57,Cycling
65000,39.25,0.43,19,3.81,19.75,0.83,Cycling
65250,41.25,1.3,13.25,1.92,17.5,0.87,Cycling
65500,38.75,5.07,17.67,1.89,20,4.36,Cycling
65750,34.5,2.6,23.67,1.25,23.5,3.5,Cycling
66000,31.33,0.94,21.67,0.47,17.5,0.5,Cycling
66250,31,8.99,17.25,6.61,20.2,1.94,Cycling
66500,34,5.87,17.75,4.32,15.5,2.6,Cycling
66750,40.25,1.3,17.25,5.36,21.5,0.87,Cycling
67000,42.25,0.43,15.75,2.28,14.33,2.49,Cycling
67250,36,4.9,17.5,3.57,21.67,1.7,Cycling
67500,32,2.83,21.5,2.6,20.33,4.11,Cycling
67750,35.4,3.38,18.75,2.59,16.4,3.01,Cycling
68000,34.67,3.4,21,3,16,3,Cycling
68250,38.67,0.47,18.67,6.13,20.25,3.27,Cycling
68500,40.5,1.12,16.67,2.36,21.25,4.76,Cycling
68750,41.75,0.43,13.67,1.25,16.5,4.03,Cycling
69000,35.67,2.05,20,2.94,25.5,6.1,Cycling
69250,34.25,2.77,20.33,4.11,19.67,7.85,Cycling
69500,37.5,3.35,21.5,2.87,18,1.41,Cycling
69750,34.5,3.2,19,2.35,15.67,4.78,Cycling
70000,39.5,0.5,17.75,3.96,19,1.58,Cycling
70250,41.75,1.09,13.33,1.25,16.33,2.36,Cycling
70500,38.25,2.49,20,0.82,23.33,3.3,Cycling
70750,37,1.41,24.25,0.43,25,5.1,Cycling
71000,30,0,19.67,2.49,8,2.12,Cycling
71250,34.6,6.56,17.4,3.67,11.5,4.09,Cycling
71500,36.33,0.47,15,0,15.25,7.98,Cycling
71750,39.33,0.47,10.67,4.5,16.25,4.55,Cycling
72000,42,0,15,5.24,18,4.47,Cycling
72250,37.25,1.79,18.75,4.44,21.25,3.7,Cycling
72500,31.25,1.79,23.5,1.5,11.25,3.96,Cycling
72750,37.5,1.5,20,2.16,15.33,2.87,Cycling
73000,38.25,1.09,15.25,7.08,12,5.24,Cycling
73250,43,1.22,7.5,4.5,14,2,Cycling
73500,39,3.67,7.4,4.03,21.6,2.33,Cycling
73750,32.25,4.44,9,4.24,16,2.83,Cycling
74000,24.33,3.3,11.33,2.05,19.33,5.25,Cycling
74250,34.67,7.59,13.67,5.25,14.25,6.76,Cycling
74500,34.75,3.34,17.75,3.96,16.75,3.96,Cycling
74750,40.25,0.83,13,2.94,15.33,2.05,Cycling
75000,41.25,1.3,18.25,3.7,19,1.41,Cycling
75250,36.5,2.29,13.33,4.71,21,1.87,Cycling
75500,26.33,5.25,12.75,4.66,13.33,8.73,Cycling
75750,33.25,9.63,14.75,7.19,13.25,3.49,Cycling
76000,31.5,8.08,13.67,6.18,15.67,5.73,Cycling
76250,38.33,0.47,13.25,2.38,11.5,0.5,Cycling
76500,42.25,0.43,13,2.74,20.33,0.94,Cycling
76750,31,2.94,16.33,5.25,19.25,1.3,Cycling
77000,27,5.61,15.25,5.36,20.25,4.92,Cycling
77250,34.75,1.79,18.25,3.7,17.5,4.61,Cycling
77500,37.25,1.64,18.75,2.17,15.25,2.17,Cycling
77750,42.67,0.94,11.67,0.47,18,1.87,Cycling
78000,37.75,5.8,14.33,2.05,18,2.45,Cycling
78250,31.25,5.07,16,4.06,17,2.12,Cycling
78500,25.67,1.7,19.75,2.77,24,4.24,Cycling
78750,33,7.58,20.5,3.2,17.75,6.02,Cycling
79000,38.5,1.5,17.33,0.94,17.75,5.63,Cycling
79250,41.67,0.47,14,2.16,13,2.83,Cycling
79500,37.25,3.7,16.25,1.09,18,3.67,Cycling
79750,32.75,3.9,19.33,1.25,11,1.41,Cycling
80000,29.5,7.37,17.25,7.26,18.75,5.36,Cycling
80250,34.25,3.7,21,3.67,18.5,4.5,Cycling
80500,38.75,1.79,16.75,3.49,24.75,2.49,Cycling
80750,41.75,1.64,17.25,2.28,21,3.08,Cycling
81000,34.5,4.5,20,3.24,21,1.87,Cycling
81250,31,3.08,23.75,2.17,15,3,Cycling
81500,36.5,4.82,17,2.16,15.67,5.56,Cycling
81750,33.75,3.9,18.25,1.79,13.25,3.27,Cycling
82000,39,0.82,18,3.94,19,2.94,Cycling
82250,41.25,1.48,13,2.74,15.5,4.39,Cycling
82500,37.75,3.42,16,2.74,20,5.34,Cycling
82750,36,2.16,24,0,23.75,6.8,Cycling
83000,34,4.74,20,2.12,18,4.24,Cycling
83250,32,6.82,20.5,3.35,15.75,2.86,Cycling
83500,38.5,0.87,20.25,1.3,20.75,1.64,Cycling
83750,41.25,0.83,13.67,4.19,17.33,3.3,Cycling
84000,38.5,2.06,17.5,1.5,23,3.39,Cycling
84250,35,3.67,24,0,20.25,5.76,Cycling
84500,23.33,8.06,16.5,8.02,18,4.9,Cycling
84750,30.5,9.53,20.67,1.89,18.25,2.95,Cycling
85000,36.5,2.29,20.75,1.09,15.25,2.17,Cycling
85250,40.67,0.94,17.67,0.47,22,2.12,Cycling
85500,41.8,0.4,13.8,4.96,17.75,2.86,Cycling
85750,35.33,3.3,20.33,2.62,25.25,1.48,Cycling
86000,33.33,3.4,23.25,1.3,19,1.41,Cycling
86250,37,3.61,19.5,2.96,15,6.36,Cycling
86500,36,0,18,5.79,16,3.39,Cycling
86750,39.75,1.3,16,4.18,19.25,6.02,Cycling
87000,42,0,15.5,2.29,15.25,2.95,Cycling
87250,34.5,5.32,17.5,5.89,19.25,10.64,Cycling
87500,32.75,2.17,23,1.22,15,7.48,Cycling
87750,30.5,7.02,19.25,3.49,16,5.1,Cycling
88000,30.25,8.84,14.75,8.55,15.5,7.3,Cycling
88250,37.25,1.3,18.25,3.9,17.25,3.27,Cycling
88500,41.25,1.3,11,1.41,17.67,2.87,Cycling
88750,39.5,2.87,13.33,7.32,19.75,4.44,Cycling
89000,35.25,3.27,22.5,1.12,20.25,5.8,Cycling
89250,31,6.44,15.5,1.5,15.75,5.36,Cycling
89500,30,7.26,19,6.12,18,2.45,Cycling
89750,35.33,1.7,20.5,1.5,15.33,1.89,Cycling
90000,39.5,1.5,15.25,4.71,18.25,3.27,Cycling
90250,40.67,1.25,14,2,21,2,Cycling
90500,37.25,1.48,24,1.87,21,10.56,Cycling
90750,31.75,2.49,23.25,3.27,19.25,2.05,Cycling
91000,35.5,3.28,19.25,5.89,15.25,3.27,Cycling
91250,37.25,1.3,16.5,5.12,19.5,3.35,Cycling
91500,39.75,1.3,12.75,3.11,21.25,5.93,Cycling
91750,41.25,1.92,18,0.82,18.25,4.15,Cycling
92000,37.25,1.3,25,4.58,25.25,5.36,Cycling
92250,30,3.54,28.25,3.63,17.25,3.03,Cycling
92500,32,8.4,22.75,2.86,22.5,2.6,Cycling
92750,34,4.06,19.75,4.6,16,7.11,Cycling
93000,39.75,1.48,20.33,0.47,21.33,2.49,Cycling
93250,40,1.58,13.5,2.29,22.75,3.34,Cycling
93500,37,1.41,28,2.45,21.67,11.09,Cycling
93750,29.67,2.05,25,2.83,17.25,2.59,Cycling
94000,33,5.66,20,3.74,17.5,3.35,Cycling
94250,36,1.87,17,5,19,3.74,Cycling
94500,39.75,0.83,14.75,1.79,22.5,2.6,Cycling
94750,41.75,0.43,11.75,5.17,16.75,2.28,Cycling
95000,38.5,3.91,14.33,3.4,22,2.45,Cycling
95250,35.25,1.92,27.75,2.49,21.25,3.34,Cycling
95500,30.25,1.09,26.25,3.9,17.25,2.86,Cycling
95750,35.25,4.82,22.5,3.57,20.5,2.29,Cycling
96000,36,0.82,18.67,6.34,14.5,5.89,Cycling
96250,39,1.87,22,1.58,23.75,3.49,Cycling
96500,42,0,18,1.87,11,2.94,Cycling
96750,35.75,4.6,22.5,1.5,22.33,4.11,Cycling
97000,31.25,2.77,28.5,1.12,16.5,2.69,Cycling
97250,32.33,2.62,22,3.54,16.33,1.89,Cycling
97500,32.67,5.44,21,2.45,18,2.12,Cycling
97750,36,2.12,18,4.3,17,4.74,Cycling
98000,39,1.87,16.5,1.5,23,3,Cycling
98250,40.25,2.49,10.75,4.09,14,8.8,Cycling
98500,35.5,2.18,26.75,3.49,24.25,6.53,Cycling
98750,31.75,2.49,26.75,1.09,15.67,2.62,Cycling
99000,34,4.24,22.5,1.66,18,3.67,Cycling
99250,29.5,8.44,18.33,4.5,23.33,0.94,Cycling
99500,35.25,1.3,21,4.24,22.67,2.62,Cycling
99750,41,1.22,17.5,1.8,22,4.97,Cycling
100000,40.67,1.25,15.75,2.28,19,2.83,Cycling
100250,36.75,1.3,27,1.87,24.5,4.5,Cycling
100500,30.33,0.47,24.67,1.25,10.5,3.2,Cycling
100750,36.75,4.44,20.25,3.56,17.25,1.48,Cycling
101000,37.25,0.83,13.5,8.08,19.5,2.69,Cycling
101250,38.5,0.5,14.25,5.76,21.5,0.5,Cycling
101500,41.5,1.12,7,3.94,19,1.22,Cycling
101750,37.75,1.92,15.25,4.38,22.5,4.72,Cycling
102000,35.5,2.87,26.75,1.79,22.33,5.44,Cycling
102250,31.25,0.83,22.5,4.5,15.75,3.34,Cycling
102500,32,6.93,22.5,1.66,21,1.41,Cycling
102750,35.5,4.97,15.5,4.82,17.25,3.96,Cycling
103000,40.25,1.3,11,2.83,20.75,2.17,Cycling
103250,40,2.45,12.5,3.64,21,3.08,Cycling
103500,34.75,2.77,23.5,3.35,24.75,3.9,Cycling
103750,35,2.74,22.25,1.79,17.25,3.11,Cycling
104000,37.5,2.6,20.25,8.32,18.5,1.5,Cycling
104250,38.5,0.5,20.5,0.5,18.5,0.5,Cycling
104500,39,0.71,15.67,5.19,21.25,0.43,Cycling
104750,41.5,0.87,9.5,3.04,12.25,2.49,Cycling
105000,33.33,3.68,15,2.45,20.5,2.5,Cycling
105250,37,1.41,25.5,1.5,24,8.49,Cycling
105500,26.5,4.5,20.5,4.5,17,2.45,Cycling
105750,35.33,8.06,23,2.45,20.5,2.29,Cycling
106000,33,7.58,16.33,4.19,13,5.1,Cycling
106250,41.25,1.09,19.67,1.89,23,1.63,Cycling
106500,42,0.71,17.33,2.05,16.75,3.63,Cycling
106750,35.5,3.57,19.25,1.64,21.25,1.64,Cycling
107000,32.75,2.17,23.75,0.43,21.75,1.92,Cycling
107250,34.5,3.35,18.75,3.49,15.33,5.31,Cycling
107500,30,6.96,15.67,3.68,16.67,3.3,Cycling
107750,37.25,0.83,19,5.1,20.5,2.87,Cycling
108000,40.5,1.5,16.75,1.3,19.25,2.77,Cycling
108250,40,2.45,16,5.79,22,2,Cycling
108500,34.5,3.35,28.33,1.25,22.67,3.86,Cycling
108750,34,2.83,26.33,2.49,19,1.58,Cycling
109000,32,4.55,20,1.73,20,2.16,Cycling
109250,38.2,1.94,19.75,5.31,19.2,6.21,Cycling
109500,42,0,14.25,2.59,25.67,1.25,Cycling
109750,42.33,0.94,13.33,3.4,16.75,1.3,Cycling
110000,38,1.41,11.5,0.5,17.67,11.15,Cycling
110250,35,3.67,28.33,1.25,23,4.97,Cycling
110500,37.25,4.02,24.75,2.28,14.75,3.56,Cycling
110750,35,1.41,20.67,2.49,17.5,5.5,Cycling
111000,37.75,0.83,17.67,6.94,20.83,4.22,Cycling
111250,41.5,1.12,11.5,4.61,17.33,6.02,Cycling
111500,38.5,2.29,12,3,22.33,3.09,Cycling
111750,34.5,3.35,26.5,1.5,23.25,5.12,Cycling
112000,32,2.45,25.25,1.79,19.75,1.64,Cycling
112250,37,1.41,19.5,3.77,18,2.45,Cycling
112500,32,6.82,13.67,7.54,15,2.45,Cycling
112750,40.5,1.66,13.5,5.17,21,0,Cycling
113000,43.5,1.5,19.33,1.7,13,1.41,Cycling
113250,33.33,3.77,21,5.1,22.5,3.35,Cycling
113500,32.5,2.87,27.5,0.5,18.75,3.27,Cycling
113750,32.75,4.71,20,3.67,17.25,3.27,Cycling
114000,28.5,9.63,19.25,1.3,21.25,1.92,Cycling
